STATION,STATION_NAME,DATE,HPCP
COOP:234273,JEFFERSON BARRACKS MO US,20110514 06:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110515 17:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110516 00:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110519 16:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110519 17:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110519 18:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110523 13:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20110523 14:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110525 07:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20110525 14:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110525 17:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110525 18:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20110525 19:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110525 20:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110601 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20110611 00:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20110611 02:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20110611 03:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20110611 06:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110617 13:00,1.00
COOP:234273,JEFFERSON BARRACKS MO US,20110617 14:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20110617 15:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110618 07:00,1.30
COOP:234273,JEFFERSON BARRACKS MO US,20110618 08:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110618 09:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110619 03:00,0.80
COOP:234273,JEFFERSON BARRACKS MO US,20110619 04:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20110619 05:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110619 06:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110626 00:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110626 01:00,1.20
COOP:234273,JEFFERSON BARRACKS MO US,20110626 02:00,0.80
COOP:234273,JEFFERSON BARRACKS MO US,20110626 03:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110627 04:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20110627 08:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110627 09:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110627 10:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110627 11:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110701 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20110703 16:00,0.90
COOP:234273,JEFFERSON BARRACKS MO US,20110703 17:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20110703 18:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20110703 19:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110704 03:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110704 04:00,0.50
COOP:234273,JEFFERSON BARRACKS MO US,20110704 05:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110707 18:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110707 19:00,1.60
COOP:234273,JEFFERSON BARRACKS MO US,20110707 20:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20110707 23:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110712 19:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20110730 13:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20110730 14:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110801 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20110805 14:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20110805 16:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110807 05:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20110819 07:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110820 10:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110901 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20110914 06:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20110914 07:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110914 10:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110914 12:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110914 13:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20110914 14:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20110914 15:00,0.40
COOP:234273,JEFFERSON BARRACKS MO US,20110914 16:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110914 17:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20110915 12:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110918 11:00,0.40
COOP:234273,JEFFERSON BARRACKS MO US,20110918 14:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110918 15:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110918 16:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110919 00:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110919 01:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110919 05:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110919 14:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110922 13:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20110922 14:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111001 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20111018 01:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111018 02:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20111018 03:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20111018 04:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20111018 05:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111018 07:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111018 08:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111018 10:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111019 15:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111101 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20111103 03:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111103 04:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20111103 05:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111103 16:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111107 08:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111107 09:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111107 10:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111107 11:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111108 15:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111108 20:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111108 23:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111109 06:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111120 13:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111120 23:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111122 02:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111122 03:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20111122 04:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20111122 09:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111122 10:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20111126 19:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111126 21:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111127 03:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111128 09:00,1.00
COOP:234273,JEFFERSON BARRACKS MO US,20111128 23:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111129 02:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111201 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20111204 00:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111204 01:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20111204 04:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111204 11:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111204 12:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111213 11:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111213 16:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111213 17:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111213 22:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111214 15:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111214 17:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20111214 22:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111214 23:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111219 20:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111219 21:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111219 22:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111220 03:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111220 10:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111220 19:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111226 20:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111226 21:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111226 22:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111226 23:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111227 02:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111227 05:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20111227 09:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120101 01:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20120201 00:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20120201 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20120203 21:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120203 23:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120204 00:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20120204 01:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120204 03:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120204 20:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120215 11:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120215 17:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120216 02:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120301 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20120302 10:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120302 12:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120307 02:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20120309 00:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20120311 02:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20120313 00:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20120315 20:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120316 10:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120317 16:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120317 17:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120317 18:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120321 02:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20120323 00:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20120323 19:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120324 01:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120401 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20120404 20:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120404 21:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120404 22:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20120404 23:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20120405 00:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120405 01:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120405 02:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120413 11:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120413 12:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120413 13:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20120413 14:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120413 23:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120414 01:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120414 02:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120414 03:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120414 08:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120414 09:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120414 12:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120414 14:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120415 20:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20120415 21:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20120415 22:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20120415 23:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120419 02:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20120425 00:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20120428 17:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120428 18:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120428 19:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20120428 21:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120501 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20120504 10:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120504 11:00,0.40
COOP:234273,JEFFERSON BARRACKS MO US,20120505 05:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120507 03:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120507 04:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120507 05:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120507 07:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120507 10:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120507 14:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120601 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20120611 10:00,1.40
COOP:234273,JEFFERSON BARRACKS MO US,20120617 00:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120617 01:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120618 14:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20120701 00:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20120701 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20120708 19:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120708 20:00,1.50
COOP:234273,JEFFERSON BARRACKS MO US,20120719 00:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120729 10:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120729 11:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120729 13:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120801 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20120804 07:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20120804 08:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120804 10:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120805 01:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120813 02:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120813 03:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120816 17:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120825 17:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120825 19:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120826 22:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120831 10:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120831 14:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120831 17:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120831 18:00,0.40
COOP:234273,JEFFERSON BARRACKS MO US,20120831 19:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120831 20:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120831 23:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120901 00:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120901 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20120901 13:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120901 17:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120905 11:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20120907 19:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120907 20:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20120914 07:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120914 08:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120917 23:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120925 19:00,0.40
COOP:234273,JEFFERSON BARRACKS MO US,20120925 20:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120925 21:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120925 23:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20120926 00:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120926 02:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20120926 09:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120928 02:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20120928 03:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20120928 08:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121001 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20121005 10:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20121005 11:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20121005 12:00,0.50
COOP:234273,JEFFERSON BARRACKS MO US,20121005 13:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20121005 14:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20121005 15:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20121005 16:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121005 17:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121005 18:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121011 12:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121014 02:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20121014 03:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20121017 18:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20121017 19:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20121017 20:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121022 09:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20121022 12:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20121022 15:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121023 10:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121023 12:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121025 19:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121025 20:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121025 21:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121101 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20121104 02:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20121108 00:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20121111 17:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20121111 18:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20121111 19:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121111 20:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121111 21:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121111 22:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20121111 23:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121113 09:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121122 21:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121201 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20121204 08:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121208 01:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121209 08:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121215 02:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121215 03:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121215 04:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121215 06:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121218 01:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20121219 00:00,999.99
COOP:234273,JEFFERSON BARRACKS MO US,20121219 23:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121220 02:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121220 03:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20121220 04:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20121228 19:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121228 22:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121231 12:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20121231 15:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20130101 01:00,0.00
COOP:234273,JEFFERSON BARRACKS MO US,20130110 11:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20130110 20:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20130110 23:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20130111 00:00,0.40
COOP:234273,JEFFERSON BARRACKS MO US,20130112 18:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20130112 19:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20130112 20:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20130112 21:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20130112 22:00,0.30
COOP:234273,JEFFERSON BARRACKS MO US,20130112 23:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20130127 12:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20130127 13:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20130129 19:00,0.40
COOP:234273,JEFFERSON BARRACKS MO US,20130129 20:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20130129 21:00,0.50
COOP:234273,JEFFERSON BARRACKS MO US,20130129 22:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20130129 23:00,0.20
COOP:234273,JEFFERSON BARRACKS MO US,20130130 01:00,0.10
COOP:234273,JEFFERSON BARRACKS MO US,20130130 09:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050101 01:00,0.00
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050101 03:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050101 09:00,999.99
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050101 10:00,999.99
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050101 12:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050101 14:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050102 17:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050102 21:00,0.20
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050102 22:00,0.20
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050103 01:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050103 02:00,0.20
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050103 03:00,0.50
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050103 04:00,0.20
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050103 05:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050103 06:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050103 08:00,0.20
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050103 14:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050103 16:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050104 13:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050104 14:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050104 16:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050104 17:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050104 18:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050104 19:00,0.60
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050104 20:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050104 21:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050104 22:00,0.30
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050104 23:00,0.30
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 00:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 01:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 03:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 04:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 05:00,0.30
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 06:00,0.20
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 07:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 08:00,0.30
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 09:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 10:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 11:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 12:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 14:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 16:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 18:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 19:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050105 20:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050106 02:00,0.10
COOP:237452,ST LOUIS SCIENCE CENTER MO US,20050107 22:00,0.10
