STATION,STATION_NAME,DATE,HPCP
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060728 21:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060729 20:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060729 21:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060729 22:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060731 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060731 19:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060801 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060801 16:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060801 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060801 19:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060804 20:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060804 21:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060804 22:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060804 23:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060805 17:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060805 19:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060806 16:00,0.12
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060808 13:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060808 14:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060809 19:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060809 20:00,0.82
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060809 21:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060809 22:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060810 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060810 19:00,1.49
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060810 20:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060810 21:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060811 22:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060811 23:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060812 10:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060812 11:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060812 12:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060812 23:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060813 00:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060815 14:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060815 15:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060815 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060815 19:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060816 15:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060816 16:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060816 17:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060820 17:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060820 18:00,0.89
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060820 19:00,0.2
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060820 20:00,0.08
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060820 21:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060821 22:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060821 23:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060822 00:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060822 01:00,0.08
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060822 02:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060822 03:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060822 04:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060822 16:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060822 17:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060822 18:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060822 19:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060822 20:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060823 13:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060823 15:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060824 12:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060824 13:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060824 15:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060824 16:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060824 17:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060825 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060825 03:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060825 07:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060828 13:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060828 17:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060828 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060829 14:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060829 15:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060830 02:00,0.12
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060830 04:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060830 05:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060831 00:00,0.57
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060831 01:00,1.96
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060831 02:00,0.54
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060831 03:00,0.08
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060831 12:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060831 13:00,0.12
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060831 14:00,0.26
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060831 15:00,0.76
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060831 16:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060831 20:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060901 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060901 19:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060903 00:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060903 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060903 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060903 03:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060903 14:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060903 17:00,0.61
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060905 15:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060905 16:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060905 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060905 19:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060905 20:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060905 21:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060905 22:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060912 16:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060912 17:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060912 18:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060912 19:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060912 20:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060912 21:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060912 22:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060912 23:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 00:00,0.1
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 01:00,0.06
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 03:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 04:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 05:00,0.06
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 06:00,0.17
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 07:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 08:00,0.39
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 09:00,0.32
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 10:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 11:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 12:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 13:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 14:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 15:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060913 16:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060918 14:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060918 19:00,0.12
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060918 20:00,0.13
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060918 21:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060918 22:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060919 05:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060919 06:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060919 11:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060922 08:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060922 14:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060922 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060922 19:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060924 10:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060924 11:00,0.14
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060924 17:00,0.68
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060924 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060924 19:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060924 20:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060928 17:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20060928 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061001 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061001 06:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061011 19:00,0.37
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061011 20:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061012 23:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061013 00:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061016 09:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061016 11:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061016 12:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061016 13:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061016 14:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061016 16:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061016 18:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061016 19:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061016 20:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061016 21:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061016 22:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061016 23:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 00:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 03:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 04:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 05:00,0.15
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 06:00,0.06
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 07:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 08:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 09:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 10:00,0.09
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 11:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 12:00,0.12
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 13:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 14:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 15:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 17:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061017 23:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061018 00:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061018 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061018 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061018 03:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061018 04:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061018 05:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061018 06:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061018 07:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061019 07:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061019 19:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061019 20:00,0.06
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061019 21:00,0.06
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061020 04:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061020 05:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061022 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061022 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061022 03:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061022 04:00,0.3
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061022 05:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061022 06:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061022 07:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061022 08:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061022 09:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061026 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061026 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061026 22:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061026 23:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 05:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 06:00,0.14
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 07:00,0.14
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 08:00,0.1
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 09:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 10:00,0.17
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 11:00,0.06
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 12:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 13:00,0.06
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 14:00,0.19
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 15:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 16:00,0.21
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 17:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 19:00,0.08
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061027 21:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061101 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061101 22:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061101 23:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061102 00:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 00:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 01:00,0.06
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 03:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 04:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 05:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 06:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 09:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 10:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 11:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 12:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 13:00,0.2
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 14:00,0.19
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 15:00,0.1
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 16:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 17:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20061107 19:00,0
